1,"一般社員",False,"2021-12-25 00:00:00",NULL,NULL
2,"主任",False,"2021-12-25 00:00:00",NULL,NULL
3,"係長",False,"2021-12-25 00:00:00",NULL,NULL
4,"課長",False,"2021-12-25 00:00:00",NULL,NULL
5,"次長",False,"2021-12-25 00:00:00",NULL,NULL
6,"部長",False,"2021-12-25 00:00:00",NULL,NULL
7,"取締役",False,"2021-12-25 00:00:00",NULL,NULL
