1,"金融",False,"2021-12-25 00:00:00",NULL,NULL
2,"コンサル・会計・法律関連",False,"2021-12-25 00:00:00",NULL,NULL
3,"IT・通信・インターネット",False,"2021-12-25 00:00:00",NULL,NULL
4,"メーカー",False,"2021-12-25 00:00:00",NULL,NULL
5,"商社・流通・小売",False,"2021-12-25 00:00:00",NULL,NULL
6,"住宅・不動産・建設・土木",False,"2021-12-25 00:00:00",NULL,NULL
7,"放送・出版・マスコミ・印刷",False,"2021-12-25 00:00:00",NULL,NULL
8,"サービス",False,"2021-12-25 00:00:00",NULL,NULL
9,"その他",False,"2021-12-25 00:00:00",NULL,NULL
